Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Yimi García","- - -",3,0,5,39,0,39,11.307694519765711,2.7692313109630313,1.3846156554815157,0.20238095238095238,0.76923077,0.272727272,0.122448979,96.56106770833334,3.461539138703789,2.9256069880421895,3.730582452745228,3.630285302480226,0.40387779474258423,"Yimi Garcia",12095,554340
"Sean Reid-Foley","NYM",1,2,0,23,0,21.2,10.384617517686188,5.815385809904265,0,0.2549019607843137,0.62962963,0.607843137,0,95.17724982108778,1.66153880282979,3.001748821070253,2.7972489332165082,3.70445416329573,0.39988836646080017,"Sean Reid-Foley",17034,656887
"Michael Kopech","- - -",6,8,15,67,0,67.2,11.704434927180756,4.52216804004711,1.197044481188941,0.24475524475524477,0.79545455,0.375838926,0.132352941,98.8300672380156,3.458128501212496,3.48643407885304,4.02362274012879,3.8140153986112293,0.3981586694717407,"Michael Kopech",17282,656629
"Sean Guenther","DET",3,0,0,17,0,21,5.142858544174888,0.8571430906958146,0,0.15789473684210525,0.84615385,0.631578947,0,90.4781494140625,0.8571430906958146,2.2334509897318844,2.595051051159252,3.747057769796642,0.3977787494659424,"Sean Guenther",20045,674944
"Shawn Dubin","HOU",1,1,2,29,0,39.1,10.296610502359762,5.033898467820328,0.45762713343821165,0.3486238532110092,0.68106312,0.49090909,0.055555555,95.10379114420063,4.118644200943905,3.427874969973047,3.293598426467076,4.016453601292799,0.38878333568573,"Shawn Dubin",24977,681869
"Brenan Hanifee","DET",1,1,0,18,0,24.2,7.662164137083553,1.824324794543703,0.7297299178174812,0.30666666666666664,0.84558824,0.545454545,0.09090909,95.59879557291667,2.189189753452444,3.0443218306446282,3.125939227299935,3.4204332871333354,0.3876630663871765,"Brenan Hanifee",22304,669724
"Matt Festa","- - -",6,1,0,19,0,23.2,9.126762279653844,3.042254093217948,0.760563523304487,0.2923076923076923,0.44117647,0.257575757,0.057142857,92.09139783135775,5.704226424783652,3.899041373974464,3.377747423652153,4.515224858021987,0.38393144705332816,"Matt Festa",19330,670036
"Emilio Pagán","CIN",4,5,1,37,0,36,10.75000113911111,2.7500002914005166,1.5000001589457364,0.34782608695652173,0.71428571,0.30927835,0.133333333,94.75888433689025,4.750000503328165,4.348291141959375,3.8609242963202286,3.5842681081153507,0.38165274262428284,"Emilio Pagan",14771,641941
"Hogan Harris","OAK",2,1,0,12,0,26.2,9.112500869035804,3.712500354051624,0.33750003218651126,0.2753623188405797,0.7278481,0.391304347,0.038461538,93.13601762820512,3.037500289678601,3.5519505256435346,3.0914797711372373,4.0781880613033925,0.369194358587265,"Hogan Harris",21520,663687
"Burch Smith","- - -",4,1,0,50,0,56.1,7.349113836061999,1.9171601311466084,0.9585800655733042,0.3314285714285714,0.63218391,0.438202247,0.092307692,95.11741420200893,4.952663672128739,4.45545216588484,3.663521293772249,4.023531062331743,0.3526083789765835,"Burch Smith",12784,572143
"Luis Ortiz","PIT",3,2,1,22,0,49,7.346939347476519,3.306122706364434,0.5510204510607389,0.2945205479452055,0.73667712,0.422818791,0.05,95.95258440290179,3.489796190051347,4.294417838890566,3.676683899642331,4.732204479230157,0.350837767124176,"Luis Ortiz",27646,682847
"Victor Vodnik","COL",5,4,9,64,0,73.2,7.941177567174239,4.520362615160721,0.8552037380033796,0.30952380952380953,0.72854291,0.544186046,0.120689655,98.15298178613396,4.2760186900168975,4.9566696004901765,4.1845794663890565,4.139735399936896,0.3500411808490753,"Victor Vodnik",24614,680767
"Matthew Liberatore","STL",2,2,0,54,0,63.1,7.815791042888248,2.842105833777545,0.8526317501332634,0.28888888888888886,0.7223796,0.45,0.085714285,95.33228803535856,3.6947375839108085,3.726082609097613,3.6559535607737055,4.095541887487157,0.34769171476364136,"Matthew Liberatore",22294,669461
"Paul Sewald","ARI",1,2,16,42,0,39.2,9.756303146509966,2.2689077084906897,1.3613446250944137,0.2815533980582524,0.73232323,0.266055045,0.098360655,91.39078083444149,4.31092464613231,3.7615760269664524,3.947992433436588,4.306795299621884,0.3462543785572052,"Paul Sewald",13892,623149
"Kyle Leahy","STL",1,1,1,33,0,48.2,6.1027410016498305,1.8493154550454032,0.7397261820181613,0.2517482517482518,0.61674009,0.410958904,0.064516129,95.59716162743507,4.068494001099888,4.3997734680732465,3.556890818799381,4.414655132047029,0.3427821099758148,"Kyle Leahy",24763,681517
"T.J. McFarland","OAK",2,4,0,79,0,56.2,6.194120426905206,2.7000012117279106,0.6352944027595083,0.28654970760233917,0.67251462,0.573099415,0.1,,3.81176641655705,3.415875890110401,3.819421247792623,3.9690743075823076,0.34089964628219604,"T.J. McFarland",3237,519008
"Brock Burke","- - -",2,0,0,33,0,33,10.909093115941014,4.363637246376405,1.0909093115941013,0.3488372093023256,0.7112069,0.466666666,0.133333333,95.88827284946237,5.181819230071981,3.536232502596009,3.9543587255522015,3.753154205657381,0.3359781950712204,"Brock Burke",17968,656271
"Yuki Matsui","SDP",4,2,0,64,0,62.2,9.909576679906307,3.8776604399633374,1.1489364266558038,0.24836601307189543,0.74433657,0.385093167,0.109589041,92.21439268187066,3.7340433866313623,2.950118614409659,3.9164799456901114,4.018234441607012,0.33412423729896545,"Yuki Matsui",33826,673513
"Erik Miller","SFG",4,5,0,63,0,56.2,12.07059040214815,5.0823538535360635,0.9529413475380119,0.2890625,0.66568047,0.507575757,0.136363636,97.11011799670433,4.447059621844056,3.289044235738242,3.6076563280759117,3.4052157600952677,0.3219778835773468,"Erik Miller",26252,669062
"Eli Morgan","CLE",3,0,0,32,0,42,7.285715609180924,2.3571432853232404,0.8571430128448146,0.2222222222222222,0.85164835,0.302521008,0.070175438,92.36350661057692,1.928571778900833,2.5930610092364836,3.6426703409813586,4.456586659179814,0.31822165846824646,"Eli Morgan",20203,669212
"Carson Spiers","CIN",1,1,0,12,0,39,7.615385360266403,2.769231040096874,0.9230770133656245,0.368,0.7781457,0.291338582,0.068965517,93.0063869964455,3.9230773068039047,4.712260574728308,4.038274735357329,4.953569377727591,0.311827152967453,"Carson Spiers",27685,686730
"Jorge Alcala","MIN",4,3,0,54,0,58.1,8.948572794015275,3.0857147565569916,1.2342859026227966,0.2191780821917808,0.77220077,0.342105263,0.102564102,97.99353710462287,3.2400004943848413,3.077600100587133,4.143622784532843,4.3825369184506275,0.30949336290359497,"Jorge Alcala",19459,660896
"Anthony Molina","COL",1,1,0,34,0,58,6.3620693839546325,2.948276055978976,0.7758621199944674,0.34574468085106386,0.56626506,0.40625,0.086206896,94.97001732546201,6.517241807953526,5.628401404029795,3.9078591373956195,4.299177914182359,0.3044587969779968,"Anthony Molina",26952,683627
"Sean Hjelle","SFG",3,4,0,58,0,80.2,8.367769650264728,1.5619836680494157,1.115702620035297,0.31759656652360513,0.74157303,0.589958158,0.188679245,,3.9049591701235395,3.5767035352863297,3.625157522082084,3.007014206896298,0.30424395203590393,"Sean Hjelle",21481,663546
"Andrew Kittredge","STL",5,5,1,74,0,70.2,8.533021017511732,2.547170452988577,1.2735852264942884,0.2631578947368421,0.81818182,0.451776649,0.14084507,,2.801887498287434,3.997488406889215,3.9589328081084636,3.6384506072106406,0.29568716883659363,"Andrew Kittredge",12828,552640
"Jhony Brito","SDP",1,2,0,26,0,43.2,5.97710010690181,2.0610690023799347,0.8244276009519739,0.31690140845070425,0.6741573,0.48275862,0.076923076,96.4999755859375,4.1221380047598695,4.102124453715995,3.7160981789244443,4.325818201825953,0.2949548661708832,"Jhony Brito",25386,666745
"Jason Foley","DET",3,6,28,69,0,60,6.900001316070807,3.000000572204699,0.7500001430511748,0.2598870056497175,0.68181818,0.472222222,0.092592592,97.3644366197183,3.1500006008149337,4.303536118602947,3.81647990226748,4.093954187457847,0.2929273843765259,"Jason Foley",19531,671345
"Colten Brewer","CHC",0,0,1,16,0,20.2,9.580646340234368,3.9193553210049688,0.4354839245561076,0.3709677419354839,0.55214724,0.44262295,0.041666666,,5.661291019229399,4.21943639071919,3.118092675561339,4.244941285966936,0.29120978713035583,"Colten Brewer",12997,605155
"Joe Ross","MIL",1,1,0,15,0,27,9.000000635782923,3.6666669256893387,0.666666713761698,0.2777777777777778,0.92715232,0.369863013,0.057142857,94.86409040178572,1.6666667844042449,2.9035240749871623,3.3516649765569335,4.348712980982247,0.2900763750076294,"Joe Ross",12972,605452
"Cam Booser","BOS",2,3,1,43,0,42.2,9.070313851582087,3.3750005029142653,1.0546876571607078,0.3025210084033613,0.8,0.303278688,0.083333333,95.41616004621478,3.3750005029142653,3.6093050472933297,3.7992923725862204,4.4021167836635575,0.284202516078949,"Cam Booser",16061,592155
"Eduard Bazardo","SEA",2,0,0,23,0,27.2,10.734940745796363,2.9277111124899173,0.6506024694422039,0.28125,0.53435115,0.553846153,0.09090909,94.5596348786157,4.8795185208165295,2.3818942732208837,2.6966002170259813,2.959161142493741,0.2841310501098633,"Eduard Bazardo",20997,660825
"Kenta Maeda","DET",1,1,0,12,0,42,8.785715083686746,1.5000001362392004,1.2857144024907432,0.2782608695652174,0.70707071,0.388429752,0.117647058,91.87734666511194,3.85714320747223,3.5028614772802174,3.7855274535631156,3.7643948020559854,0.27819520235061646,"Kenta Maeda",18498,628317
"Caleb Ferguson","- - -",1,4,1,62,0,54.1,11.098162885703749,4.14110555436707,0.9938653330480969,0.3401360544217687,0.66579634,0.467105263,0.133333333,93.91943971256266,4.638038220891119,4.121954227387537,3.7370320991137027,3.553726122117466,0.2722612712532282,"Caleb Ferguson",19349,657571
"Ryan Brasier","LAD",1,0,0,25,0,24,7.875001251697739,1.1250001788139627,1.1250001788139627,0.2537313432835821,0.63829787,0.455882352,0.12,94.77220569957386,3.7500005960465423,3.7001867153980155,3.4164798180262315,3.366488566561447,0.26922523975372314,"Ryan Brasier",5615,518489
"Josh Winckowski","BOS",3,2,2,34,0,53.2,8.720497927517378,3.689441430872737,1.0062112993289283,0.3373493975903614,0.6185567,0.494117647,0.115384615,95.23849941821808,4.863354613423153,3.830302697406659,4.0236227369774005,4.035258212707465,0.2688007950782776,"Josh Winckowski",22387,670174
"Stephen Kolek","SDP",3,0,0,42,0,46.2,7.521429596142033,2.314286029582164,0.771428676527388,0.35947712418300654,0.64327485,0.559210526,0.129032258,95.78136685363248,5.207143566559869,4.575215976722092,3.573622690901472,3.463742545778873,0.26706352829933167,"Stephen Kolek",21487,663568
"Luis García","- - -",5,1,4,60,0,59,8.084746938846434,2.2881359260886134,1.2203391605805938,0.3028571428571429,0.63421829,0.50273224,0.153846153,96.44981206849565,4.881356642322375,3.5392522236277113,4.047835838709113,3.617741490099073,0.2668987810611725,"Luis Garcia",6984,472610
"Daniel Hudson","LAD",6,2,10,65,0,63,9.000000544956785,2.7142858786377606,1.4285715150725056,0.225,0.78846154,0.388235294,0.12345679,95.22395573954184,3.0000001816522617,3.7869622836940944,4.182352855674688,4.062871592947487,0.2646166682243347,"Daniel Hudson",7146,543339
"Sam Hentges","CLE",0,0,0,25,0,23.2,10.267609219589229,1.9014091147387462,1.1408454688432477,0.26785714285714285,0.79787234,0.47368421,0.15,95.04112413194444,3.042254583581994,2.648721588320794,3.166479778289795,2.7963459078059314,0.26144957542419434,"Sam Hentges",18548,656529
"John King","STL",3,3,0,56,0,60,5.700001811981777,2.1000006675722336,0.7500002384186549,0.2789473684210526,0.75757576,0.61658031,0.111111111,93.03410339355469,2.8500009059908886,3.87758829176114,3.733146625095001,3.7838196125365764,0.2556123733520508,"John King",22051,667463
"Enoli Paredes","- - -",1,0,1,18,0,21.2,6.64615521131916,4.153847007074475,0,0.22033898305084745,0.84,0.457627118,0,,1.66153880282979,4.3146962499972386,3.3510952008264385,4.816580572492873,0.24795200675725937,"Enoli Paredes",20447,660600
"Dillon Tate","- - -",2,1,1,33,0,36.2,6.627273704040293,2.9454549795734635,0.49090916326224393,0.33613445378151263,0.67028986,0.495867768,0.057142857,93.89016723632812,4.663637050991317,3.8104007717029336,3.7119344041367333,4.4461243546487665,0.22867357730865479,"Dillon Tate",17796,622253
"Hans Crouse","LAA",4,3,0,25,0,25.1,12.078948884129384,6.039474442064692,0.7105264049487873,0.23076923076923078,0.7615894,0.245283018,0.06060606,,2.842105619795149,3.583060730567309,3.7585851157471177,4.701859342217234,0.22263553738594055,"Hans Crouse",22192,668968
"Manuel Rodríguez","TBR",3,4,2,40,0,37.2,8.123895176557554,2.628319027709797,0.71681428028449,0.24761904761904763,0.78431373,0.471153846,0.085714285,96.7450297341418,2.15044284085347,3.3719778347365343,3.6709046421936957,4.040470037788355,0.2216515839099884,"Manuel Rodriguez",20794,655889
"Josh Staumont","MIN",1,0,0,25,0,24.1,6.657535116317843,5.178082868247211,0,0.2463768115942029,0.625,0.470588235,0,94.06817267922794,3.698630620176579,4.3374417059493915,3.536342840307453,5.027638997431875,0.22011831402778625,"Josh Staumont",18335,622251
"Alexis Díaz","CIN",2,5,28,60,0,56.1,8.786983041885922,4.952663169062974,0.9585799682057369,0.25,0.67988669,0.326530612,0.085714285,94.08189394771529,3.994083200857237,3.641258636998505,4.568846768813003,5.063058442467817,0.2158411145210266,"Alexis Diaz",21132,664747
"Pedro Avila","- - -",6,1,1,54,0,82.2,8.927420453400206,3.9193553210049688,0.8709678491122153,0.2914798206278027,0.7367387,0.449781659,0.105263157,93.49194555884009,3.810484339865942,4.621330794421163,3.8922863192166415,4.02429406376157,0.21454354003071785,"Pedro Avila",18864,658648
"Hunter Strickland","LAA",3,2,1,72,0,73.1,6.9954557584339065,2.9454550561826975,1.227272940076124,0.22885572139303484,0.75,0.357142857,0.093457943,94.45367398648649,3.313636938205535,3.4692334723312355,4.448298182369302,4.881728704784218,0.21299046277999878,"Hunter Strickland",7836,519326
"Carlos Hernández","KCR",0,1,0,27,0,30,8.100001544952688,4.8000009155275185,0.3000000572204699,0.27380952380952384,0.68181818,0.317647058,0.021276595,97.90741671823433,3.3000006294251687,3.8996131198004305,3.499813175201428,5.435293380779239,0.21120180189609528,"Carlos Hernandez",22713,672578
"Ryan Burr","TOR",0,1,0,30,0,27.1,12.512198323370342,3.621952146238783,1.3170735077231939,0.30158730158730157,0.70422535,0.313432835,0.133333333,94.14123682228916,4.28048890010038,3.8329050851942426,3.4957481552205936,3.252830490139527,0.20876966416835785,"Ryan Burr",17536,621114
"Justin Anderson","CHW",1,2,1,56,0,53.1,9.618752293289255,5.4000012874606345,0.8437502011657241,0.296551724137931,0.71052632,0.378378378,0.080645161,96.13156847133757,4.387501046061765,4.919957804866239,4.216480028629363,4.755439929360336,0.20812280476093292,"Justin Anderson",16201,605121
"Jorge López","- - -",2,3,4,52,0,53,8.49056725996014,3.2264155587848533,1.0188680711952167,0.2857142857142857,0.81911263,0.51048951,0.115384615,95.84607015520135,2.8867928683864474,3.6064393103776213,3.940064795308386,3.951846629523958,0.20318951457738876,"Jorge Lopez",14527,605347
"Chad Kuhl","CHW",0,2,1,30,0,50.1,9.119206219523472,4.112583197039997,0.8940398254434776,0.3472222222222222,0.66233766,0.434482758,0.104166666,95.33857146786971,5.364238952660865,4.4222228013104115,4.159857362115881,4.310381950147482,0.20147038996219635,"Chad Kuhl",14975,641771
"Tayler Saucedo","SEA",2,0,3,53,0,38.2,8.844831658318723,4.189657101308869,0.6982761835514782,0.3047619047619048,0.78740157,0.509259259,0.09375,91.68319702148438,3.491380917757391,3.0649212123303835,3.7613076383521653,4.004004362134085,0.2009279429912567,"Tayler Saucedo",17888,642048
"Angel Zerpa","KCR",2,0,0,60,0,53.2,8.217393446059326,3.186336234186269,1.0062114423746114,0.32515337423312884,0.78212291,0.584337349,0.142857142,96.00045955882354,3.85714386243601,4.391842611369698,3.967722223143652,3.6976169302858017,0.1956883668899536,"Angel Zerpa",22717,672582
"Caleb Thielbar","MIN",2,4,3,59,0,47.1,10.077468308115355,4.563381875372991,1.1408454688432477,0.3308270676691729,0.625,0.379562043,0.109090909,93.23355316558441,5.323945521268489,4.0941700724141015,4.096057567717627,4.2050814580924065,0.19309237599372864,"Caleb Thielbar",10078,573204
"Gabe Speier","SEA",0,2,0,29,0,23.2,12.549299145899798,5.3239450921999145,0.7605635845999877,0.32075471698113206,0.62111801,0.396226415,0.086956521,93.25717706549658,5.704226884499908,3.099221995301296,3.5045080381120117,3.8753332085660626,0.1911366879940033,"Gabe Speier",17170,642100
"Mitch Spence","OAK",3,1,0,11,0,25.1,7.8157904544366605,2.4868424173207555,0.7105264049487873,0.2835820895522388,0.61068702,0.544117647,0.117647058,,4.263158429692724,3.5661549781450708,3.403321913272724,3.391643342298246,0.18555690348148346,"Mitch Spence",27707,687765
"Daniel Lynch IV","KCR",2,0,1,13,0,29.1,8.28409180685518,2.454545720549683,0.9204546452061312,0.18571428571428572,0.91346154,0.520547945,0.12,93.57053719579646,1.8409092904122624,3.4011280691702925,3.5755707317147425,3.5346688007666605,0.18360914289951324,"Daniel Lynch IV",21537,663738
"Craig Kimbrel","BAL",7,5,23,57,0,52.1,12.55414134752226,5.331210709221781,1.2038217730500795,0.28448275862068967,0.61933535,0.319672131,0.129629629,93.97601241099683,5.331210709221781,4.298507292962367,4.179218730220814,4.000526749847051,0.17800724506378174,"Craig Kimbrel",6655,518886
"Garrett Cleavinger","TBR",7,5,6,68,0,60,10.65000203132668,4.650000886917283,0.9000001716614097,0.304635761589404,0.74754902,0.406451612,0.095238095,96.51888261070111,3.7500007152558736,4.314480581522826,3.999813270568878,4.287422151958879,0.17624953389167786,"Garrett Cleavinger",17897,664076
"Eduardo Salazar","- - -",0,1,0,26,0,29.1,8.284092884172564,4.295455569570959,0.6136365099387084,0.3595505617977528,0.82251082,0.56043956,0.095238095,95.72854521780303,2.761364294724188,4.85533105474944,3.7460253710096865,3.942122344944412,0.17448102310299873,"Eduardo Salazar",23135,674285
"Sam Long","KCR",3,3,1,43,0,42.2,9.281252212822965,3.5859383549543273,1.054687751457155,0.26605504587155965,0.77777778,0.428571428,0.108695652,94.37239583333333,3.1640632543714653,4.02125360297832,3.8930424515158353,3.9997390399122343,0.1728724092245102,"Sam Long",25379,669674
"Peter Lambert","COL",2,3,0,25,0,52,6.9230774309508565,4.5000003301180564,0.8653846788688571,0.3096774193548387,0.75,0.396226415,0.098039215,94.76933253088663,3.807692587022971,4.431027927418886,4.378018328706196,4.610949667280767,0.16723507642745972,"Peter Lambert",17969,663567
"Taylor Rogers","SFG",1,4,0,64,0,60,9.600001831055037,3.3000006294251687,1.0500002002716446,0.2987012987012987,0.81845238,0.4625,0.118644067,,2.4000004577637593,3.2074921592232903,3.7498132228851535,3.719954816641616,0.1651354432106018,"Taylor Rogers",13449,573124
"Landen Roupp","SFG",0,0,0,19,0,31.2,9.378948686552365,5.400000758924089,0.2842105662591626,0.27710843373493976,0.72769953,0.457831325,0.04,93.78422328404018,3.4105267951099507,4.413030145209577,3.3875324409358103,4.170697082230716,0.15834149718284607,"Landen Roupp",30076,694738
"Joey Wentz","- - -",1,2,1,46,0,67.1,9.75742744703017,4.4108918596163775,1.0693071174827582,0.3118279569892473,0.71895425,0.411458333,0.112676056,93.78826508319351,4.678218638987067,3.6716626483532098,4.191232432544106,4.241023483445997,0.1573956087231636,"Joey Wentz",19962,666214
"Danny Young","NYM",4,1,0,42,0,37.2,11.469029646079719,4.3008861172798944,0.7168143528799824,0.29213483146067415,0.64257028,0.533333333,0.15,,4.539824234906556,4.8221792552213785,3.6443560135431166,3.4117940425350093,0.15668828785419464,"Danny Young",18439,664849
"Bryan Baker","BAL",1,1,0,19,0,23.1,8.871429780064961,2.700000367845858,1.157143014791082,0.2833333333333333,0.57017544,0.412698412,0.115384615,96.24721598756906,5.014286397428021,3.5312430711006164,3.766479860033319,3.7798606573606737,0.15411415696144104,"Bryan Baker",19804,641329
"Keegan Thompson","CHC",2,1,2,24,0,30.1,10.681319800714325,5.340659900357163,0.8901099833928604,0.22857142857142856,0.76219512,0.375,0.107142857,93.84918870192308,2.6703299501785813,4.351987672547644,3.8587875431509087,3.9687733362447886,0.15283213555812836,"Keegan Thompson",19795,624522
"Nate Pearson","- - -",2,2,2,59,0,65.1,10.193879237427488,2.755102496602024,1.6530614979612144,0.313953488372093,0.76177285,0.366120218,0.162162162,97.73526020010395,4.545919119393339,4.43242702401926,4.3450514018362165,3.6698771380034527,0.14660456031560898,"Nate Pearson",20160,663878
"Shawn Armstrong","- - -",3,2,1,50,0,54.2,8.06707424967875,3.621951703937398,0.9878050101647449,0.35542168674698793,0.69478908,0.321637426,0.08219178,93.48860785953177,5.4329275559060966,5.7129309415285086,4.117699417707698,4.709954624740723,0.1403660662472248,"Shawn Armstrong",12857,542888
"Colin Holderman","PIT",3,6,0,55,0,51.1,9.818183520608992,4.383117643129014,1.0519482343509634,0.2748091603053435,0.77044025,0.375,0.105263157,97.23206583658855,3.15584470305289,4.093667127455702,4.257389058357461,4.416826991613249,0.13699810206890106,"Colin Holderman",22361,670059
"Yohan Ramírez","- - -",0,5,1,38,0,45,9.000001525879165,3.40000057644324,0.8000001356337035,0.34615384615384615,0.59392265,0.438461538,0.09090909,94.93939584585337,6.200001051161203,4.543715345683904,4.255368851791225,4.578221570389734,0.13593889214098454,"Yohan Ramirez",19444,670990
"Michael Kelly","OAK",3,2,0,28,0,31.1,6.3191503466069205,2.872341066639509,0.5744682133279019,0.27472527472527475,0.77956989,0.388888888,0.05,95.40186848958334,2.5851069599755583,3.549172395162393,3.836692693839014,4.937129202718809,0.13454094529151917,"Michael Kelly",12791,547184
"Brent Suter","CIN",1,0,2,44,0,63.1,7.105263728514318,1.56315802027315,1.4210527457028637,0.27419354838709675,0.81967213,0.402061855,0.126582278,,3.268421315116586,4.105757037352985,4.303321974852086,4.13672192081244,0.13276033103466034,"Brent Suter",13942,608718
"John Brebbia","- - -",0,6,2,59,0,55.1,10.89759249008216,3.090362049426284,1.7891569759836379,0.31690140845070425,0.67092652,0.296052631,0.159420289,94.00000919358003,5.855422830491906,4.79231901067639,4.5219017297925514,3.8230205094717924,0.12382979318499565,"John Brebbia",12777,605154
"Chris Roycroft","STL",1,2,0,27,0,34.1,8.650487679543126,4.456311834916155,0.5242719805783712,0.29292929292929293,0.67073171,0.535353535,0.076923076,95.13843025128865,4.19417584462697,3.4495993334144432,3.8363828645843805,4.224117486321633,0.1235896572470665,"Chris Roycroft",31261,688297
"Justin Wilson","CIN",1,5,2,60,0,46.2,9.835716429730319,2.5071434036567477,1.9285718489667292,0.3383458646616541,0.71428571,0.382978723,0.158730158,95.62091796875,5.592858362003514,4.128314514844739,4.730765833562809,3.9862627339592462,0.11949363350868225,"Justin Wilson",4301,458677
"José Suarez","LAA",1,1,1,19,0,39.2,9.756304084762458,4.991597438715677,0.9075631706755776,0.35135135135135137,0.60897436,0.44347826,0.105263157,93.25279310533217,6.352942194729043,4.557354577996795,4.200093389336981,4.3376476828910375,0.11930713802576065,"Jose Suarez",19911,660761
"Jake Cousins","NYY",2,1,1,37,0,38,12.552635359302931,4.7368435318124265,1.1842108829531066,0.20833333333333334,0.81578947,0.421052631,0.166666666,94.64202880859375,2.3684217659062132,3.527636794702417,4.061216889854364,3.544381265431777,0.11773710697889328,"Jake Cousins",21620,664776
"Kyle Muller","OAK",0,1,0,21,0,49.1,6.567567736846505,1.8243243713462514,1.0945946228077508,0.28187919463087246,0.67193676,0.425806451,0.111111111,92.93552164082688,4.0135136169617525,3.9822024896703083,3.9570203392065046,4.0309754884636595,0.1131652444601059,"Kyle Muller",20167,666205
"Phil Maton","- - -",3,3,3,71,0,64,8.43750150874284,3.3750006034971363,0.9843751760199981,0.24242424242424243,0.75498575,0.467836257,0.114754098,,3.656250653788564,4.2646172647426726,4.26022997386757,4.279487989491389,0.10687315464019775,"Phil Maton",18064,664208
"Xzavion Curry","- - -",1,1,0,11,0,20.2,7.838711003731467,0.8709678893034963,1.7419357786069927,0.22807017543859648,0.59701493,0.163934426,0.117647058,91.89628557477678,4.790323391169229,4.510028378159848,4.230996087438513,4.2023647508945725,0.10575277358293533,"Xzavion Curry",25595,675540
"Fraser Ellard","CHW",2,3,1,25,0,24,9.75000387430345,4.500001788140054,1.1250004470350135,0.2542372881355932,0.70895522,0.451612903,0.142857142,95.19970703125,3.7500014901167114,3.856225499336536,4.249813542101289,3.9478207775442793,0.10496887564659119,"Fraser Ellard",29530,686642
"Camilo Doval","SFG",5,3,23,62,0,59,11.898306623336872,5.949153311668436,0.7627119630344149,0.3333333333333333,0.68181818,0.6,0.125,99.47867229278074,4.881356563420256,3.3213489339082174,3.7088527297809346,3.632248249517017,0.10372577607631683,"Camilo Doval",21992,666808
"Brennan Bernardino","BOS",4,3,0,54,0,47.1,9.697186485167606,3.8028182294774924,1.1408454688432477,0.33076923076923076,0.76219512,0.443609022,0.136363636,,4.373240963899116,4.083639667282978,4.243944943308418,4.001586475720193,0.1035822331905365,"Brennan Bernardino",16835,657514
"Ethan Roberts","CHC",1,1,0,21,0,26.2,8.775000209212308,3.3750000804662723,1.0125000241398816,0.358974358974359,0.82010582,0.283950617,0.078947368,,3.7125000885128996,4.1704158379644465,3.916479796171189,4.608591791538585,0.10292607545852661,"Ethan Roberts",24930,681799
"Kyle Nicolas","PIT",2,2,0,51,0,54.2,9.054879101878736,5.1036591301498335,0.6585366619548172,0.31543624161073824,0.69651741,0.453947368,0.078431372,97.36713521749522,3.951219971728903,4.370348744890453,4.026235975841918,4.485609725316336,0.10188715904951096,"Kyle Nicolas",27775,693312
"Elvis Peguero","MIL",7,4,2,52,0,51.1,8.240261169082547,4.733767054579335,0.7012988229006423,0.32653061224489793,0.78249337,0.573333333,0.108108108,96.81300354003906,2.98051999732773,4.085513934162539,4.043103306915598,4.119940548100033,0.09495788812637329,"Elvis Peguero",21652,665625
"James McArthur","KCR",5,7,18,57,0,56.2,7.782353814333053,2.223529661238015,1.2705883778502944,0.3468208092485549,0.66395664,0.533333333,0.166666666,94.78899619020062,4.923529964169891,4.411593658481019,4.172362244087945,3.6178281259647087,0.08969410508871078,"James McArthur",21527,663704
"José Ureña","TEX",3,2,1,24,0,64.2,6.123712303509632,3.6185572702556916,0.6958763981260946,0.26842105263157895,0.79487179,0.505208333,0.080645161,96.56205078125,2.922680872129597,3.901628754434103,4.156170655624685,4.600673630482528,0.08745624870061874,"Jose Urena",11589,570632
"Chad Green","TOR",4,6,17,53,0,53.1,7.762500740289759,2.362500225305579,1.350000128746045,0.2357142857142857,0.80786026,0.371621621,0.108108108,95.48618861607143,3.206250305771857,3.8732799590163762,4.291479885578166,4.439391563316963,0.08168237656354904,"Chad Green",15552,643338
"Scott Alexander","OAK",1,3,0,45,0,38.2,7.21551913965663,3.4913802288661113,0.6982760457732222,0.25688073394495414,0.77625571,0.6,0.111111111,,2.5603455011684817,4.038864156506156,3.890617899832396,3.9377961958991072,0.07937036454677582,"Scott Alexander",10591,518397
"Kenny Rosenberg","LAA",0,0,0,6,0,20.2,6.9677421498373135,3.0483871905538247,0.8709677687296642,0.31746031746031744,0.6870229,0.375,0.074074074,90.39462056974085,4.354838843648321,4.683573489802535,3.892286252231182,4.609587579200777,0.07707587629556656,"Kenny Rosenberg",20009,670046
"José Ruiz","PHI",5,1,1,52,0,51,9.17647127461686,3.0000002243939736,1.411764811479517,0.30935251798561153,0.79584775,0.452054794,0.16,96.44954563284519,3.705882630133732,4.237534517541332,4.225303386899433,3.6684488415437824,0.07569360733032227,"Jose Ruiz",14552,614179
"Tommy Nance","TOR",0,3,0,20,0,22,7.772727946604637,3.6818185010232494,0.8181818891162776,0.25806451612903225,0.63492063,0.523809523,0.117647058,94.06256103515625,4.090909445581388,4.463783714689732,3.9846616674060726,3.9712136165025096,0.07199045270681381,"Tommy Nance",19178,667297
