Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2024,"Matt Thaiss","LAA",25,41,38,7,5,2,0,0,1,4,2,0,7,0,1,0,0,1,0,0.184210526,19318
2024,"Bryan Reynolds","PIT",104,203,188,50,36,8,0,6,15,29,13,1,47,1,1,0,3,2,0,0.265957446,19326
2024,"Nicky Lopez","CHW",46,66,61,13,13,0,0,0,6,1,2,0,9,1,0,2,0,1,1,0.213114754,19339
2024,"Sean Murphy","ATL",36,70,63,11,5,2,0,4,6,9,5,1,25,2,0,0,0,0,0,0.174603174,19352
2024,"Luke Raley","SEA",61,82,74,14,9,3,0,2,8,4,6,0,25,1,0,1,0,1,0,0.189189189,19354
2024,"Weston Wilson","PHI",26,51,44,15,8,4,1,2,9,6,5,0,12,1,1,0,2,2,0,0.34090909,19358
2024,"Austin Hays","2 Tms",50,90,82,29,16,12,0,1,12,8,5,1,24,2,0,1,1,0,0,0.353658536,19363
2024,"Zach McKinstry","DET",24,33,30,4,3,1,0,0,3,4,2,0,6,1,0,0,1,0,0,0.133333333,19392
2024,"Brian Serven","TOR",12,25,23,2,1,1,0,0,2,1,2,0,10,0,0,0,0,0,0,0.086956521,19422
2024,"Jake Rogers","DET",49,94,83,14,10,3,0,1,12,5,11,1,27,0,0,0,3,0,0,0.168674698,19452
2024,"Andruw Monasterio","MIL",37,70,61,12,9,2,0,1,9,8,9,0,16,0,0,0,1,2,2,0.196721311,19455
2024,"Tommy Edman","LAD",20,36,34,14,7,2,1,4,8,7,1,0,6,0,1,0,0,3,0,0.411764705,19470
2024,"Andrew Knizner","TEX",13,27,26,4,3,1,0,0,3,2,0,0,7,0,1,0,2,0,0,0.153846153,19514
2024,"TJ Friedl","CIN",52,81,67,14,11,1,0,2,7,13,8,0,17,5,0,1,1,4,0,0.208955223,19522
2024,"Yordan Alvarez","HOU",102,209,188,68,42,14,2,10,23,30,14,1,39,4,3,0,2,1,0,0.361702127,19556
2024,"Zack Short","3 Tms",15,26,21,2,2,0,0,0,2,1,4,0,9,0,0,1,0,0,0,0.095238095,19562
2024,"Nathaniel Lowe","TEX",74,144,120,35,28,4,0,3,13,26,22,0,38,0,2,0,2,0,0,0.291666666,19566
2024,"Chas McCormick","HOU",47,89,82,17,14,1,1,1,8,10,6,0,20,1,0,0,0,3,0,0.207317073,19599
2024,"Bryan De La Cruz","2 Tms",89,188,179,51,34,13,0,4,17,24,6,0,47,1,2,0,3,2,0,0.284916201,19600
2024,"Otto Lopez","MIA",68,137,130,30,23,6,0,1,12,7,5,0,27,0,0,1,1,5,2,0.23076923,19608
2024,"Keibert Ruiz","WSN",69,132,126,28,19,7,0,2,10,13,4,0,14,1,1,0,7,0,0,0.222222222,19610
2024,"Vladimir Guerrero Jr.","TOR",67,139,117,36,21,9,0,6,16,27,22,5,15,0,0,0,5,1,0,0.307692307,19611
2024,"Bo Bichette","TOR",29,62,59,9,7,2,0,0,4,2,3,0,10,0,0,0,2,0,0,0.152542372,19612
2024,"Brent Rooker","OAK",69,138,121,35,19,6,0,10,18,26,15,3,33,0,2,0,1,3,1,0.289256198,19627
2024,"Edward Olivares","PIT",41,90,79,17,10,3,0,4,11,15,8,0,22,1,2,0,2,0,0,0.215189873,19698
2024,"Fernando Tatis Jr.","SDP",55,118,98,22,16,4,0,2,14,5,18,0,32,2,0,0,1,3,1,0.224489795,19709
2024,"Josh Rojas","SEA",48,67,60,8,8,0,0,0,0,2,6,0,23,1,0,0,2,1,0,0.133333333,19734
2024,"Shohei Ohtani","LAD",116,249,226,65,39,12,2,12,35,39,20,0,58,2,1,0,4,16,1,0.287610619,19755
2024,"Dairon Blanco","KCR",35,69,63,20,13,4,0,3,15,7,5,0,14,0,1,0,1,9,3,0.317460317,19779
2024,"Zach Remillard","CHW",11,23,20,5,4,0,1,0,3,1,2,0,5,0,0,1,1,1,0,0.25,19788
2024,"Chuckie Robinson","CHW",14,24,22,2,2,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0.09090909,19824
2024,"Abraham Toro","OAK",38,82,77,22,15,5,1,1,8,3,2,1,10,1,0,2,1,2,1,0.285714285,19844
2024,"Luis Rengifo","LAA",31,58,54,19,13,5,0,1,11,2,3,0,10,1,0,0,2,6,0,0.351851851,19858
2024,"Rene Pinto","TBR",12,25,24,4,2,1,0,1,1,3,1,0,14,0,0,0,0,0,0,0.166666666,19859
2024,"Riley Adams","WSN",24,55,49,8,5,2,1,0,4,1,5,1,15,1,0,0,1,0,0,0.163265306,19864
2024,"Emmanuel Rivera","2 Tms",66,128,113,27,18,6,1,2,12,14,12,0,27,1,2,0,5,1,0,0.238938053,19890
2024,"Pavin Smith","ARI",15,23,20,4,1,2,0,1,2,10,3,0,4,0,0,0,1,0,0,0.2,19892
2024,"Connor Wong","BOS",79,152,135,42,28,9,0,5,17,18,16,1,31,1,0,0,2,3,1,0.311111111,19896
2024,"Gavin Sheets","CHW",55,92,83,17,12,2,1,2,2,13,5,0,23,1,3,0,1,1,0,0.204819277,19901
2024,"Jesus Sanchez","MIA",73,115,105,17,13,1,0,3,16,7,8,0,35,1,0,1,3,4,0,0.161904761,19913
2024,"Daulton Varsho","TOR",60,104,94,27,17,7,0,3,19,11,10,0,16,0,0,0,0,5,0,0.287234042,19918
2024,"Blake Perkins","MIL",78,156,140,38,30,6,0,2,12,19,14,0,24,0,2,0,2,8,3,0.271428571,19921
2024,"Cristian Pache","2 Tms",59,130,116,24,14,8,1,1,9,10,14,0,42,0,0,0,0,1,0,0.206896551,19948
2024,"Andres Gimenez","CLE",100,172,163,39,32,5,1,1,18,15,2,0,26,6,1,0,5,6,0,0.239263803,19950
2024,"Josh Lowe","TBR",31,50,45,10,8,2,0,0,3,3,4,0,17,0,1,0,0,3,0,0.222222222,19953
2024,"Gavin Lux","LAD",41,50,46,7,6,1,0,0,7,2,3,0,17,1,0,0,1,0,0,0.152173913,19955
2024,"Mickey Moniak","LAA",31,35,33,6,5,0,0,1,5,3,0,0,12,2,0,0,0,0,0,0.181818181,19956
2024,"Eguy Rosario","SDP",22,36,36,11,2,6,0,3,4,5,0,0,16,0,0,0,0,0,0,0.305555555,19964
2024,"Bobby Dalbec","BOS",21,39,36,4,4,0,0,0,1,4,3,0,21,0,0,0,1,0,0,0.111111111,19966
2024,"Santiago Espinal","CIN",72,131,114,33,22,5,0,6,16,24,11,1,14,0,3,3,3,5,1,0.289473684,19997
2024,"Bryce Johnson","SDP",18,37,30,5,4,1,0,0,4,2,5,0,6,0,0,2,0,1,0,0.166666666,20002
2024,"Isaac Paredes","2 Tms",75,159,139,41,27,7,1,6,18,28,15,0,25,4,1,0,4,1,0,0.294964028,20036
2024,"Luis Robert Jr.","CHW",46,107,93,18,13,4,0,1,14,5,12,1,33,2,0,0,3,4,1,0.193548387,20043
2024,"Alan Trejo","COL",10,22,22,2,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0.09090909,20056
2024,"Juan Soto","NYY",105,226,180,50,28,8,1,13,37,42,42,0,27,2,2,0,2,3,1,0.277777777,20123
2024,"Dylan Carlson","2 Tms",58,116,99,21,15,5,0,1,9,9,12,0,27,3,2,0,0,0,1,0.212121212,20126
2024,"Miguel Vargas","2 Tms",45,92,83,15,10,3,0,2,9,6,8,0,15,1,0,0,1,0,0,0.180722891,20178
2024,"Brandon Marsh","PHI",65,90,78,15,11,2,1,1,6,8,7,0,33,2,2,1,1,2,0,0.192307692,20202
2024,"Jo Adell","LAA",64,105,98,24,9,5,2,8,16,18,7,1,21,0,0,0,3,3,2,0.244897959,20220
2024,"Ben Rortvedt","TBR",35,41,37,8,7,1,0,0,4,4,4,0,12,0,0,0,2,0,0,0.216216216,20287
2024,"Jake Meyers","HOU",76,146,128,32,19,8,1,4,16,12,12,0,32,5,1,0,5,5,0,0.25,20308
2024,"Corey Julks","CHW",46,91,84,22,18,3,0,1,6,6,7,0,28,0,0,0,1,4,1,0.261904761,20311
2024,"Stuart Fairchild","CIN",69,124,110,30,22,3,0,5,21,21,13,0,30,0,0,1,1,8,1,0.272727272,20321
2024,"Ernie Clement","TOR",79,145,139,32,20,7,2,3,16,10,3,1,13,1,0,2,5,4,2,0.230215827,20352
2024,"Luis Garcia Jr.","WSN",76,114,108,28,21,5,1,1,6,9,5,0,21,0,1,0,2,5,1,0.259259259,20391
2024,"Royce Lewis","MIN",51,102,87,22,14,4,0,4,12,14,13,2,21,0,2,0,2,0,0,0.252873563,20437
2024,"Jazz Chisholm Jr.","2 Tms",99,210,189,47,34,6,1,6,20,28,17,0,52,3,1,0,2,12,3,0.248677248,20454
2024,"William Contreras","MIL",84,169,144,45,28,13,0,4,22,24,23,3,40,0,2,0,1,2,1,0.3125,20503
2024,"Nick Madrigal","CHC",18,32,29,7,5,2,0,0,2,5,1,0,4,1,0,1,0,1,0,0.24137931,20521
2024,"Nolan Jones","COL",49,92,83,17,14,2,0,1,5,4,8,0,32,1,0,0,1,2,0,0.204819277,20529
2024,"Vidal Brujan","MIA",44,71,61,12,7,4,1,0,5,7,8,1,16,2,0,0,1,2,0,0.196721311,20536
2024,"Jose Miranda","MIN",73,140,133,30,21,7,0,2,9,15,4,0,27,1,2,0,5,0,0,0.225563909,20538
2024,"Elehuris Montero","COL",29,62,55,9,9,0,0,0,5,6,6,0,13,0,1,0,2,0,0,0.163636363,20543
2024,"Kody Clemens","PHI",15,21,20,6,3,3,0,0,2,6,1,0,4,0,0,0,0,0,0,0.3,20572
2024,"Ivan Herrera","STL",48,84,74,19,16,1,0,2,13,9,8,0,19,1,1,0,0,3,0,0.256756756,20599
2024,"Leo Rivas","SEA",21,32,28,5,5,0,0,0,2,4,4,0,11,0,0,0,1,0,0,0.178571428,21009
2024,"Sean Bouchard","COL",20,35,30,6,5,0,0,1,6,3,4,0,12,0,1,0,0,2,0,0.2,21270
2024,"Lars Nootbaar","STL",63,109,95,26,16,6,2,2,9,11,12,0,27,1,1,0,1,3,1,0.27368421,21454
2024,"Nico Hoerner","CHC",79,138,128,42,34,6,0,2,25,12,8,1,14,2,0,0,3,7,0,0.328125,21479
2024,"Luken Baker","STL",16,22,18,5,2,0,1,2,2,7,3,0,3,0,1,0,1,0,0,0.277777777,21497
2024,"Trevor Larnach","MIN",19,23,22,5,3,2,0,0,4,1,0,0,7,1,0,0,0,0,0,0.227272727,21501
2024,"Jonathan India","CIN",84,175,141,39,26,9,1,3,26,14,26,0,35,4,3,1,3,3,1,0.276595744,21523
2024,"Joey Bart","PIT",45,74,66,22,15,2,0,5,10,11,5,0,22,3,0,0,1,0,0,0.333333333,21524
2024,"Cal Raleigh","SEA",87,171,153,28,14,1,0,13,21,30,12,1,41,3,3,0,5,3,1,0.183006535,21534
2024,"Nick Fortes","MIA",55,103,97,19,11,7,0,1,7,6,4,0,13,1,0,1,1,0,0,0.195876288,21538
2024,"Matt Vierling","DET",86,152,138,38,28,7,0,3,20,15,12,1,35,0,2,0,1,1,0,0.275362318,21558
2024,"Romy Gonzalez","BOS",75,130,116,35,22,7,0,6,16,16,11,0,36,1,2,0,3,6,2,0.301724137,21562
2024,"Kyle Isbel","KCR",42,68,62,10,7,2,1,0,8,4,3,0,23,2,0,1,0,1,1,0.161290322,21614
2024,"Alec Bohm","PHI",95,179,167,48,29,13,0,6,22,32,12,1,15,0,0,0,6,2,2,0.287425149,21618
2024,"Jake McCarthy","ARI",70,147,134,38,32,2,4,0,15,15,8,0,28,4,1,0,2,7,3,0.283582089,21622
2024,"Griffin Conine","MIA",12,21,20,6,5,0,0,1,3,4,1,0,5,0,0,0,0,0,0,0.3,21626
2024,"Jeremy Pena","HOU",80,167,157,48,31,11,2,4,17,14,4,0,20,3,1,2,1,5,1,0.305732484,21636
2024,"Rafael Marchan","PHI",12,24,22,6,3,1,0,2,4,2,1,0,3,0,0,1,1,0,0,0.272727272,21646
2024,"Miguel Amaya","CHC",56,94,86,14,9,3,1,1,5,13,4,0,14,1,1,2,2,0,0,0.162790697,21693
2024,"Oswaldo Cabrera","NYY",57,84,79,15,11,4,0,0,10,7,4,0,20,0,0,1,1,0,0,0.189873417,21707
2024,"Oneil Cruz","PIT",103,154,143,32,17,8,1,6,18,21,8,0,47,1,2,0,3,5,0,0.223776223,21711
2024,"Enmanuel Valdez","BOS",24,36,32,3,2,1,0,0,1,0,3,0,8,0,0,1,0,0,0,0.09375,21716
2024,"Jose Fermin","STL",28,42,40,4,4,0,0,0,1,0,2,0,3,0,0,0,1,0,0,0.1,21746
2024,"Esteury Ruiz","OAK",18,36,29,8,4,2,0,2,5,8,4,0,10,1,2,0,0,1,3,0.275862068,21780
2024,"Andres Chaparro","WSN",17,45,40,12,4,6,0,2,6,8,4,0,9,1,0,0,1,0,0,0.3,21797
2024,"Freddy Fermin","KCR",64,122,109,32,23,9,0,0,11,10,10,1,19,2,0,1,4,1,0,0.293577981,21840
2024,"Will Benson","CIN",44,71,59,9,5,3,0,1,3,7,9,0,22,1,1,1,2,3,2,0.152542372,21853
2024,"Bo Naylor","CLE",54,77,72,14,9,3,0,2,8,9,4,0,23,0,0,1,1,0,0,0.194444444,21865
2024,"Jerar Encarnacion","SFG",21,44,42,11,8,3,0,0,4,5,2,0,13,0,0,0,0,1,0,0.261904761,21871
2024,"Christopher Morel","2 Tms",73,128,108,16,9,2,1,4,13,12,14,3,31,3,3,0,6,1,1,0.148148148,21897
2024,"Dane Myers","MIA",34,66,57,16,8,5,1,2,8,13,4,0,19,3,2,0,0,1,0,0.280701754,22054
2024,"Ryan Vilade","DET",9,22,20,5,4,0,0,1,3,3,1,0,5,0,1,0,2,0,0,0.25,22165
2024,"Mark Vientos","NYM",63,139,130,39,21,11,0,7,16,23,8,0,43,0,1,0,1,0,0,0.3,22184
2024,"Brice Turang","MIL",78,128,118,28,22,5,1,0,13,11,8,0,26,1,1,0,1,12,1,0.237288135,22186
2024,"MJ Melendez","KCR",53,74,73,12,9,2,1,0,5,4,1,0,15,0,0,0,1,0,1,0.164383561,22197
2024,"Luis Campusano","SDP",47,75,70,10,5,2,0,3,8,8,4,0,8,1,0,0,1,0,0,0.142857142,22217
2024,"Jack Suwinski","PIT",26,38,35,8,6,1,0,1,4,2,2,0,18,0,0,1,0,0,0,0.228571428,22244
2024,"Nolan Gorman","STL",71,113,105,21,12,5,0,4,12,14,8,0,43,0,0,0,1,0,1,0.2,22263
2024,"Xavier Edwards","MIA",45,94,80,24,20,2,2,0,10,6,12,0,17,0,1,1,0,13,2,0.3,22266
2024,"Jake Burger","MIA",82,185,172,38,22,7,0,9,17,20,10,2,46,0,3,0,3,0,1,0.220930232,22275
2024,"Nick Allen","OAK",22,41,38,6,3,2,0,1,4,1,1,0,7,0,0,2,0,0,0,0.157894736,22277
2024,"Taylor Walls","TBR",35,56,53,10,7,2,1,0,4,2,3,0,24,0,0,0,0,2,0,0.188679245,22458
2024,"Triston Casas","BOS",35,61,56,14,9,2,0,3,6,4,5,0,21,0,0,0,3,0,0,0.25,22514
2024,"Heliot Ramos","SFG",56,123,108,40,20,9,1,10,16,24,13,2,29,1,1,0,1,1,1,0.37037037,22515
2024,"Johnathan Rodriguez","CLE",11,25,19,3,2,1,0,0,3,2,6,0,6,0,0,0,1,0,0,0.157894736,22530
2024,"Tyler Freeman","CLE",74,136,114,21,12,7,0,2,18,10,13,1,20,7,1,1,3,3,3,0.184210526,22532
2024,"Lawrence Butler","OAK",51,89,86,25,15,5,0,5,11,10,3,0,23,0,0,0,1,5,0,0.290697674,22542
2024,"Michael Siani","STL",65,107,92,18,15,1,1,1,11,5,8,0,30,1,0,6,0,6,1,0.195652173,22557
2024,"Jarred Kelenic","ATL",42,72,68,14,11,2,0,1,7,6,3,0,22,0,1,0,1,0,1,0.205882352,22558
2024,"Gabriel Arias","CLE",31,65,62,16,11,3,0,2,7,7,3,0,22,0,0,0,2,3,1,0.258064516,22563
2024,"Alejandro Kirk","TOR",55,100,92,21,10,8,1,2,6,13,8,0,20,0,0,0,3,0,0,0.228260869,22581
2024,"Gabriel Moreno","ARI",60,120,106,32,22,9,0,1,16,19,12,1,12,0,2,0,4,1,1,0.301886792,22664
2024,"Maikel Garcia","KCR",74,159,146,33,19,9,3,2,19,17,9,0,18,0,3,1,0,7,0,0.226027397,22715
2024,"Geraldo Perdomo","ARI",67,120,107,34,30,3,1,0,22,13,9,0,14,0,0,4,0,4,0,0.317757009,22799
2024,"Wenceel Perez","DET",60,96,86,18,13,3,1,1,9,7,9,0,24,1,0,0,3,2,1,0.209302325,22857
2024,"Lenyn Sosa","CHW",57,121,115,34,24,6,0,4,8,17,4,1,24,0,1,1,0,0,0,0.295652173,22896
2024,"Yainer Diaz","HOU",87,170,157,48,35,7,0,6,22,25,9,1,28,1,3,0,4,1,0,0.305732484,23003
2024,"Jacob Amaya","CHW",15,30,26,5,5,0,0,0,3,0,4,0,12,0,0,0,2,1,0,0.192307692,23296
2024,"Nelson Velazquez","KCR",39,70,60,15,10,3,1,1,11,7,8,0,19,1,1,0,1,1,0,0.25,23359
2024,"Jose Caballero","TBR",66,126,109,24,13,9,0,2,16,11,9,1,45,4,1,3,1,7,6,0.220183486,23401
2024,"Davis Schneider","TOR",69,138,121,20,12,4,1,3,12,15,12,0,49,1,4,0,0,2,0,0.165289256,23565
2024,"Brayan Rocchio","CLE",72,125,108,21,11,6,0,4,17,12,12,0,31,2,2,1,1,2,0,0.194444444,23690
2024,"Jose Tena","WSN",19,48,48,10,8,2,0,0,1,4,0,0,12,0,0,0,1,0,1,0.208333333,23691
2024,"Julio Rodriguez","SEA",78,164,153,41,30,5,0,6,19,20,10,0,41,1,0,0,3,4,0,0.267973856,23697
2024,"Ezequiel Duran","TEX",47,92,86,18,15,3,0,0,5,6,5,0,22,0,1,0,2,0,1,0.209302325,23733
2024,"Wilyer Abreu","BOS",50,67,61,11,7,3,0,1,4,5,5,0,18,1,0,0,4,1,0,0.180327868,23772
2024,"Leo Jimenez","TOR",32,61,52,15,9,5,0,1,5,5,4,0,22,4,1,0,0,0,0,0.288461538,23782
2024,"Blaze Alexander","ARI",37,84,74,22,15,5,0,2,13,8,7,0,24,2,0,1,0,2,0,0.297297297,23789
2024,"Alek Thomas","ARI",12,25,24,4,2,2,0,0,3,3,1,0,4,0,0,0,1,1,1,0.166666666,23792
2024,"Parker Meadows","DET",38,62,57,15,9,4,1,1,4,4,3,0,20,1,0,1,0,0,2,0.263157894,23800
2024,"Curtis Mead","TBR",22,50,44,16,14,2,0,0,6,3,5,0,10,1,0,0,0,0,0,0.363636363,23986
2024,"Ezequiel Tovar","COL",103,209,193,50,29,12,1,8,22,22,12,1,62,1,2,0,5,2,2,0.259067357,24064
2024,"Jhonkensy Noel","CLE",41,63,57,14,4,3,0,7,11,14,4,0,17,1,1,0,0,0,0,0.245614035,24257
2024,"Ceddanne Rafaela","BOS",93,152,142,30,19,6,2,3,21,11,7,1,54,2,0,1,2,4,3,0.211267605,24262
2024,"Johan Rojas","PHI",62,106,99,21,15,5,1,0,12,8,2,0,24,2,0,3,2,8,1,0.212121212,24336
2024,"Max Schuemann","OAK",65,105,90,15,9,4,0,2,17,12,12,0,27,0,1,2,3,0,0,0.166666666,24488
2024,"Richie Palacios","TBR",28,31,28,8,7,1,0,0,5,3,3,0,9,0,0,0,0,3,0,0.285714285,24589
2024,"Addison Barger","TOR",27,37,35,5,2,3,0,0,0,4,1,0,17,1,0,0,0,0,0,0.142857142,24598
2024,"Steven Kwan","CLE",81,159,141,45,37,3,0,5,25,13,16,0,19,1,0,1,1,3,2,0.319148936,24610
2024,"Jarren Duran","BOS",120,230,208,53,43,5,1,4,25,18,17,0,56,3,1,1,2,8,3,0.254807692,24617
2024,"Ryan Jeffers","MIN",72,141,129,32,16,7,0,9,18,18,7,0,34,4,1,0,2,0,0,0.248062015,24618
2024,"Brendan Donovan","STL",103,194,174,45,29,15,1,0,18,16,12,0,22,4,4,0,1,1,1,0.258620689,24679
2024,"Jonah Bride","MIA",48,99,83,19,15,3,0,1,9,5,14,0,23,1,1,0,1,0,1,0.228915662,24703
2024,"Logan O'Hoppe","LAA",63,111,96,16,10,2,0,4,12,9,14,0,36,1,0,0,2,0,1,0.166666666,24729
2024,"David Villar","SFG",8,20,19,5,2,3,0,0,2,1,1,0,9,0,0,0,0,0,0,0.263157894,24782
2024,"Andy Pages","LAD",57,107,98,35,25,7,0,3,18,9,7,0,24,0,1,0,1,0,1,0.357142857,24816
2024,"David Fry","CLE",87,165,129,37,19,9,0,9,21,31,30,4,34,4,2,0,4,2,0,0.286821705,24934
2024,"David Hensley","MIA",20,41,39,8,6,1,0,1,5,3,2,0,11,0,0,0,0,1,0,0.205128205,25111
2024,"Daniel Schneemann","CLE",23,36,31,11,8,1,1,1,3,3,5,0,13,0,0,0,0,0,0,0.354838709,25180
2024,"Michael Stefanic","LAA",24,44,43,13,11,2,0,0,5,1,1,0,7,0,0,0,3,0,0,0.302325581,25353
2024,"Brenton Doyle","COL",78,164,152,39,24,10,0,5,22,14,10,0,34,1,1,0,2,4,0,0.256578947,25479
2024,"Joey Ortiz","MIL",81,154,127,28,14,6,2,6,20,21,21,0,37,2,2,2,3,3,2,0.22047244,25493
2024,"Aaron Schunk","COL",22,34,32,6,6,0,0,0,3,0,2,1,16,0,0,0,0,0,0,0.1875,25524
2024,"Korey Lee","CHW",57,104,98,20,15,2,0,3,10,9,6,0,31,0,0,0,4,3,0,0.204081632,25543
2024,"Marco Luciano","SFG",14,25,24,7,4,3,0,0,5,1,1,0,7,0,0,0,0,0,1,0.291666666,25616
2024,"Bryan Ramos","CHW",20,41,38,7,5,1,0,1,4,2,2,0,7,0,1,0,1,0,0,0.184210526,25621
2024,"Will Brennan","CLE",31,35,35,5,3,1,1,0,4,2,0,0,6,0,0,0,2,1,0,0.142857142,25660
2024,"Grant McCray","SFG",15,26,24,3,1,1,0,1,2,3,2,0,14,0,0,0,1,0,0,0.125,25690
2024,"Bobby Witt Jr.","KCR",71,143,133,42,27,10,1,4,26,18,7,1,18,1,2,0,1,6,4,0.315789473,25764
2024,"CJ Abrams","WSN",86,188,174,51,33,10,3,5,26,22,9,0,49,4,1,0,0,9,4,0.293103448,25768
2024,"Pedro Pages","STL",39,82,78,20,16,1,2,1,5,10,3,0,21,0,1,0,3,1,0,0.256410256,25782
2024,"Jared Triolo","PIT",67,122,106,22,18,3,0,1,11,6,15,0,33,0,1,0,0,4,0,0.207547169,25807
2024,"Shea Langeliers","OAK",68,143,128,28,15,4,1,8,13,19,13,1,37,1,1,0,2,0,1,0.21875,25816
2024,"Michael Toglia","COL",80,146,127,30,14,7,0,9,18,19,18,0,41,0,1,0,3,1,1,0.236220472,25845
2024,"Corbin Carroll","ARI",103,209,183,40,24,5,3,8,32,24,16,0,48,5,2,3,0,9,2,0.218579234,25878
2024,"Michael Harris II","ATL",67,146,140,40,29,4,0,7,19,19,4,0,32,2,0,0,0,0,1,0.285714285,25931
2024,"Kerry Carpenter","DET",26,32,28,3,2,0,0,1,2,4,3,0,10,0,0,0,1,0,0,0.107142857,25961
2024,"Riley Greene","DET",84,152,141,30,13,9,2,6,18,22,9,0,45,1,0,0,0,0,0,0.212765957,25976
2024,"Nasim Nunez","WSN",19,32,25,7,6,1,0,0,6,1,5,0,5,0,0,2,1,3,1,0.28,25979
2024,"Vaughn Grissom","BOS",17,24,21,5,4,1,0,0,7,2,3,0,7,0,0,0,1,0,0,0.238095238,26031
2024,"Francisco Alvarez","NYM",45,82,71,17,11,1,0,5,10,15,11,0,15,0,0,0,3,1,1,0.239436619,26121
2024,"Brett Baty","NYM",22,37,33,6,5,0,0,1,1,4,2,0,11,1,0,1,0,0,0,0.181818181,26123
2024,"Dominic Fletcher","CHW",32,58,51,9,7,2,0,0,4,2,5,0,14,2,0,0,2,0,0,0.176470588,26149
2024,"Kyle Stowers","2 Tms",23,43,40,7,3,3,1,0,1,2,2,0,12,1,0,0,1,0,0,0.175,26151
2024,"Andrew Vaughn","CHW",70,156,146,41,28,7,1,5,13,22,9,0,27,1,0,0,1,0,0,0.280821917,26197
2024,"Tyler Fitzgerald","SFG",57,116,107,34,20,7,1,6,21,15,7,0,34,1,1,0,1,7,1,0.317757009,26208
2024,"Darell Hernaiz","OAK",24,50,43,12,10,2,0,0,4,5,3,0,8,1,2,1,1,1,0,0.279069767,26224
2024,"Adley Rutschman","BAL",91,182,164,54,38,9,0,7,19,33,16,1,24,1,1,0,3,0,0,0.329268292,26288
2024,"Gunnar Henderson","BAL",103,217,183,47,28,7,4,8,24,25,28,0,54,3,3,0,1,6,0,0.256830601,26289
2024,"Bryson Stott","PHI",80,129,112,25,21,3,0,1,13,10,15,0,26,1,1,0,3,8,1,0.223214285,26294
2024,"Josh Jung","TEX",18,37,33,9,7,1,0,1,5,1,3,0,9,1,0,0,1,0,0,0.272727272,26299
2024,"Michael Busch","CHC",72,100,89,23,15,6,1,1,16,8,8,0,25,2,1,0,1,0,0,0.258426966,26319
2024,"Spencer Steer","CIN",91,172,146,31,16,12,0,3,21,23,23,1,33,2,1,0,0,8,1,0.212328767,26323
2024,"Jonny DeLuca","TBR",56,100,89,17,13,2,1,1,10,10,11,1,25,0,0,0,0,2,2,0.191011235,26365
2024,"JJ Bleday","OAK",70,125,116,25,10,9,0,6,11,15,8,0,32,0,0,1,3,1,0,0.215517241,26368
2024,"Josh Smith","TEX",81,141,126,36,26,6,0,4,17,19,7,0,39,5,1,2,3,5,0,0.285714285,26396
2024,"Kyren Paris","LAA",14,26,25,2,1,1,0,0,1,1,1,0,6,0,0,0,0,0,0,0.08,26420
2024,"Matt Wallner","MIN",24,44,38,7,5,0,1,1,3,3,5,0,21,1,0,0,0,0,0,0.184210526,26466
2024,"Luis Matos","SFG",27,51,48,10,5,3,0,2,6,7,2,1,11,0,1,0,1,0,0,0.208333333,26467
2024,"Davis Wendzel","TEX",18,37,36,4,1,2,0,1,2,2,1,0,7,0,0,0,1,0,0,0.111111111,26469
2024,"Spencer Horwitz","TOR",48,81,72,14,10,4,0,0,5,9,7,0,14,1,1,0,2,0,0,0.194444444,26477
2024,"Noelvi Marte","CIN",32,45,42,9,6,2,0,1,10,3,3,0,19,0,0,0,0,3,1,0.214285714,26517
2024,"Angel Martinez","CLE",26,44,35,9,7,2,0,0,8,3,8,0,7,0,1,0,0,1,1,0.257142857,26540
2024,"Jonatan Clase","2 Tms",15,28,25,5,4,1,0,0,1,0,1,0,8,2,0,0,0,0,1,0.2,26599
2024,"Elly De La Cruz","CIN",116,217,192,43,30,7,0,6,22,20,19,0,69,4,0,2,3,23,6,0.223958333,26668
2024,"Austin Martin","MIN",48,80,70,17,11,6,0,0,8,3,8,0,15,1,0,1,0,1,1,0.242857142,27462
2024,"Dillon Dingler","DET",12,25,25,3,1,1,1,0,0,3,0,0,8,0,0,0,1,0,0,0.12,27464
2024,"Spencer Torkelson","DET",51,89,81,19,6,8,1,4,9,10,7,0,15,0,1,0,1,0,0,0.234567901,27465
2024,"Tyler Soderstrom","OAK",14,22,20,6,4,2,0,0,4,3,2,0,4,0,0,0,0,0,0,0.3,27467
2024,"Zach DeLoach","CHW",9,23,21,4,2,1,0,1,2,1,2,0,9,0,0,0,0,0,0,0.19047619,27471
2024,"Jordan Walker","STL",32,56,47,8,2,4,0,2,7,8,8,0,10,1,0,0,1,0,0,0.170212765,27475
2024,"Patrick Bailey","SFG",56,97,89,16,13,3,0,0,9,3,7,0,32,0,1,0,4,0,0,0.17977528,27478
2024,"Masyn Winn","STL",95,195,178,45,21,13,2,9,27,27,16,1,39,1,0,0,1,4,2,0.252808988,27479
2024,"Nick Gonzales","PIT",55,98,92,29,19,6,1,3,10,14,3,1,23,1,2,0,1,0,1,0.315217391,27490
