Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2024,"Aaron Schunk","COL",34,64,62,16,11,3,0,2,11,7,2,0,15,0,0,0,0,0,1,0.258064516,25524
2024,"Korey Lee","CHW",109,290,279,59,37,12,1,9,26,28,11,0,91,0,0,0,8,3,3,0.211469534,25543
2024,"Kyle McCann","OAK",50,147,131,32,23,4,0,5,13,14,15,1,56,1,0,0,2,0,0,0.244274809,25575
2024,"Marco Luciano","SFG",21,56,52,9,6,2,1,0,5,2,4,0,21,0,0,0,1,0,0,0.173076923,25616
2024,"Bryan Ramos","CHW",29,67,61,13,8,3,0,2,9,9,5,0,15,0,0,0,2,0,2,0.213114754,25621
2024,"Drew Millas","WSN",16,45,42,12,10,1,0,1,4,1,3,0,9,0,0,0,1,1,0,0.285714285,25643
2024,"Will Brennan","CLE",110,318,295,82,61,12,1,8,33,28,19,2,42,3,1,0,7,3,2,0.277966101,25660
2024,"Grant McCray","SFG",36,104,100,22,14,2,2,4,11,7,4,0,42,0,0,0,2,5,0,0.22,25690
2024,"Bobby Witt Jr.","KCR",157,566,503,169,96,35,10,28,99,91,50,8,88,7,6,0,3,25,8,0.335984095,25764
2024,"CJ Abrams","WSN",125,414,367,82,45,19,3,15,53,43,31,3,79,12,3,1,4,22,8,0.223433242,25768
2024,"Pedro Pages","STL",56,136,124,28,20,2,0,6,14,17,10,0,37,0,1,1,4,1,0,0.225806451,25782
2024,"Blake Sabol","SFG",11,34,28,9,7,2,0,0,3,1,5,1,8,1,0,0,0,0,0,0.321428571,25805
2024,"Jared Triolo","PIT",106,324,288,63,47,7,1,8,30,40,27,0,85,5,4,0,5,4,1,0.21875,25807
2024,"Shea Langeliers","OAK",125,391,354,80,44,14,1,21,45,61,28,1,108,4,5,0,13,4,1,0.2259887,25816
2024,"Braden Shewmake","CHW",23,58,55,6,3,2,0,1,3,3,1,0,8,0,2,0,0,4,1,0.109090909,25817
2024,"Michael Toglia","COL",109,312,272,57,31,7,3,16,44,36,36,2,106,1,2,0,4,9,0,0.209558823,25845
2024,"Ryan Kreidler","DET",25,46,41,5,4,0,0,1,6,2,5,0,15,0,0,0,1,5,3,0.121951219,25867
2024,"Corbin Carroll","ARI",143,475,406,96,54,17,11,14,89,50,57,0,82,5,7,0,3,26,6,0.236453201,25878
2024,"Michael Harris II","ATL",101,324,300,76,54,10,3,9,39,29,19,1,62,2,3,0,6,10,5,0.253333333,25931
2024,"Kerry Carpenter","DET",84,264,236,72,34,16,5,17,35,53,19,1,65,4,3,0,4,0,2,0.305084745,25961
2024,"Riley Greene","DET",131,432,371,104,64,18,4,18,64,52,55,3,111,4,2,0,2,4,2,0.28032345,25976
2024,"Nasim Nunez","WSN",34,46,36,8,8,0,0,0,8,0,7,0,10,0,0,3,0,5,1,0.222222222,25979
2024,"Vaughn Grissom","BOS",30,90,84,15,13,2,0,0,3,4,4,0,17,1,1,0,2,2,0,0.178571428,26031
2024,"Francisco Alvarez","NYM",87,260,237,56,35,13,2,6,29,32,19,0,71,2,2,0,4,0,0,0.236286919,26121
2024,"Brett Baty","NYM",46,134,120,29,23,3,0,3,14,12,14,1,31,0,0,0,3,0,0,0.241666666,26123
2024,"Dominic Fletcher","CHW",67,183,172,37,30,6,0,1,10,15,6,1,44,1,1,2,3,0,0,0.215116279,26149
2024,"Kyle Stowers","2 Tms",57,166,152,33,21,8,1,3,14,22,11,0,62,2,1,0,1,0,1,0.217105263,26151
2024,"Andrew Vaughn","CHW",142,463,424,99,62,23,0,14,42,48,29,0,105,5,5,0,12,2,0,0.233490566,26197
2024,"Tyler Fitzgerald","SFG",87,225,207,54,32,12,1,9,32,19,15,0,74,3,0,0,1,10,3,0.260869565,26208
2024,"Darell Hernaiz","OAK",37,85,77,11,9,1,0,1,4,7,8,0,19,0,0,0,3,0,1,0.142857142,26224
2024,"Adley Rutschman","BAL",139,456,407,89,64,12,1,12,49,46,42,2,79,1,6,0,6,1,0,0.218673218,26288
2024,"Gunnar Henderson","BAL",148,502,447,130,74,24,3,29,94,67,50,1,105,4,1,0,1,15,4,0.29082774,26289
2024,"Bryson Stott","PHI",147,442,394,99,71,16,2,10,52,47,38,1,67,2,8,0,6,24,2,0.251269035,26294
2024,"Oliver Dunn","MIL",37,97,89,20,15,2,2,1,11,6,6,0,36,1,0,1,1,3,0,0.224719101,26295
2024,"Josh Jung","TEX",44,151,145,38,27,4,1,6,14,15,5,0,39,0,1,0,0,4,0,0.262068965,26299
2024,"Michael Busch","CHC",146,467,407,100,57,22,1,20,57,57,55,1,137,2,3,0,8,2,1,0.245700245,26319
2024,"Spencer Steer","CIN",150,484,428,98,55,22,4,17,53,69,49,0,104,6,1,0,5,17,2,0.228971962,26323
2024,"Jonny DeLuca","TBR",88,262,243,55,37,10,3,5,19,21,13,0,52,4,0,2,1,14,4,0.226337448,26365
2024,"JJ Bleday","OAK",153,517,456,114,62,34,4,14,63,45,59,2,93,2,0,0,5,1,3,0.25,26368
2024,"Josh Smith","TEX",143,451,397,99,65,24,1,9,50,43,39,1,82,13,2,0,3,6,2,0.249370277,26396
2024,"Kyren Paris","LAA",14,33,26,4,2,1,0,1,3,4,6,0,11,0,0,0,1,1,0,0.153846153,26420
2024,"Dominic Canzone","SEA",62,174,155,33,18,7,0,8,19,17,17,2,45,0,2,0,5,1,0,0.212903225,26438
2024,"Matt Wallner","MIN",73,217,182,50,21,17,0,12,23,34,19,0,74,15,1,0,2,3,0,0.274725274,26466
2024,"Luis Matos","SFG",37,105,102,22,17,2,0,3,8,18,3,0,13,0,0,0,4,0,0,0.215686274,26467
2024,"Spencer Horwitz","TOR",93,300,256,73,46,15,0,12,41,31,35,2,56,6,3,0,6,0,0,0.28515625,26477
2024,"Noelvi Marte","CIN",62,197,187,39,29,7,0,3,14,15,6,0,56,3,1,0,1,6,2,0.208556149,26517
2024,"Angel Martinez","CLE",40,125,116,26,18,5,0,3,8,8,7,0,26,0,1,1,2,2,0,0.224137931,26540
2024,"Luisangel Acuna","NYM",11,24,24,7,5,1,0,1,3,1,0,0,4,0,0,0,1,0,1,0.291666666,26548
2024,"Jonatan Clase","2 Tms",20,38,36,10,8,1,0,1,6,5,2,0,9,0,0,0,1,3,0,0.277777777,26599
2024,"Elly De La Cruz","CIN",154,479,426,117,59,29,10,19,83,56,50,2,149,2,1,0,9,44,10,0.274647887,26668
2024,"Austin Martin","MIN",68,177,163,42,28,12,1,1,33,13,12,0,32,1,0,1,4,6,2,0.257668711,27462
2024,"Dillon Dingler","DET",21,62,59,11,5,4,1,1,2,8,3,0,22,0,0,0,1,0,0,0.186440677,27464
2024,"Spencer Torkelson","DET",88,292,261,56,37,13,0,6,36,27,26,0,90,4,0,0,5,0,0,0.214559386,27465
2024,"Tyler Soderstrom","OAK",61,191,169,38,21,8,0,9,14,23,18,1,49,3,1,0,7,0,0,0.224852071,27467
2024,"Zach DeLoach","CHW",21,52,46,10,6,4,0,0,8,4,6,0,12,0,0,0,0,0,1,0.217391304,27471
2024,"Jordan Walker","STL",45,122,117,25,15,6,1,3,9,12,2,0,40,1,2,0,3,1,0,0.213675213,27475
2024,"Patrick Bailey","SFG",113,351,312,78,56,13,1,8,37,43,32,0,68,0,6,1,6,4,0,0.25,27478
2024,"Masyn Winn","STL",141,442,409,112,84,19,3,6,58,30,25,0,70,0,5,3,0,7,3,0.27383863,27479
2024,"Nick Gonzales","PIT",91,289,267,68,49,13,2,4,32,35,15,0,51,4,2,1,7,5,2,0.254681647,27490
2024,"Rece Hinds","CIN",16,31,28,10,1,4,1,4,8,8,2,0,9,1,0,0,0,1,0,0.357142857,27493
2024,"Justin Foscue","TEX",10,26,25,1,0,1,0,0,3,0,1,0,12,0,0,0,0,0,0,0.04,27501
2024,"Nick Yorke","PIT",11,37,32,8,6,0,0,2,3,5,4,0,10,0,1,0,0,2,0,0.25,27504
2024,"Ha-Seong Kim","SDP",115,338,290,66,45,10,3,8,45,35,40,2,59,2,3,3,6,15,3,0.227586206,27506
2024,"David Hamilton","BOS",94,267,246,63,39,16,1,7,36,27,20,0,62,1,0,0,1,24,4,0.25609756,27531
2024,"Edouard Julien","MIN",89,268,237,48,33,8,0,7,34,20,30,0,88,1,0,0,2,6,0,0.202531645,27534
2024,"Garrett Mitchell","MIL",64,187,163,41,21,9,3,8,31,19,23,0,56,1,0,0,1,11,4,0.251533742,27555
2024,"Austin Wells","NYY",110,337,288,68,38,16,1,13,39,43,39,0,66,3,6,1,8,1,0,0.236111111,27562
2024,"Casey Schmitt","SFG",29,64,62,13,8,3,0,2,6,9,2,0,15,0,0,0,1,0,0,0.209677419,27577
2024,"Jacob Hurtubise","CIN",27,59,48,9,7,1,1,0,7,4,6,0,15,2,1,2,0,2,0,0.1875,27599
2024,"Alika Williams","PIT",33,64,63,12,11,1,0,0,7,1,0,0,16,1,0,0,0,1,0,0.19047619,27604
2024,"Alec Burleson","STL",146,453,414,121,86,17,0,18,56,66,29,0,59,4,5,1,5,7,4,0.292270531,27615
2024,"Nick Loftin","KCR",42,119,103,18,14,4,0,0,9,7,14,0,18,0,1,1,3,1,0,0.174757281,27630
2024,"Anthony Volpe","NYY",158,498,462,112,77,21,5,9,68,49,27,0,116,4,3,1,4,18,3,0.242424242,27647
2024,"Vinnie Pasquantino","KCR",128,432,382,102,62,23,2,15,50,76,37,1,48,3,9,1,9,1,0,0.267015706,27676
2024,"Michael Massey","KCR",97,290,271,70,44,13,1,12,37,35,14,1,38,2,3,0,8,1,0,0.258302583,27684
2024,"Brett Wisely","SFG",82,212,195,43,33,7,1,2,20,19,12,0,44,1,3,1,3,1,2,0.22051282,27735
2024,"Drew Romo","COL",13,35,34,6,3,3,0,0,3,5,1,0,12,0,0,0,2,0,0,0.176470588,27763
2024,"Pete Crow-Armstrong","CHC",114,318,285,66,41,11,5,9,35,39,20,2,75,5,1,7,4,23,2,0.231578947,27769
2024,"Shay Whitcomb","HOU",14,32,29,8,5,3,0,0,1,4,3,0,6,0,0,0,1,0,0,0.275862068,27789
2024,"Evan Carter","TEX",45,133,117,24,11,6,2,5,19,13,14,0,33,1,1,0,1,2,0,0.205128205,27790
2024,"Jordan Westburg","BAL",103,337,316,87,49,21,4,13,43,46,13,0,65,7,1,0,4,4,1,0.275316455,27815
2024,"Matt Mervis","CHC",9,26,25,3,2,1,0,0,1,3,0,0,8,0,0,0,0,0,0,0.12,27845
2024,"Thomas Saggese","STL",13,37,35,7,6,1,0,0,4,2,1,0,9,1,0,0,0,0,0,0.2,27883
2024,"Colt Keith","DET",146,468,434,109,80,13,4,12,47,53,30,2,86,2,2,0,3,5,1,0.251152073,27899
2024,"Adael Amador","COL",10,31,30,5,4,1,0,0,0,0,1,0,6,0,0,0,1,1,0,0.166666666,27962
2024,"Jasson Dominguez","NYY",18,44,38,8,5,1,0,2,7,3,6,0,13,0,0,0,0,4,0,0.210526315,28080
2024,"Junior Caminero","TBR",41,148,139,32,18,7,1,6,12,16,8,0,34,1,0,0,1,2,0,0.230215827,28163
2024,"Coby Mayo","BAL",12,29,27,2,2,0,0,0,3,0,2,0,14,0,0,0,1,0,0,0.074074074,28312
2024,"Jackson Chourio","MIL",131,397,367,102,58,22,4,18,59,64,24,1,86,3,2,1,4,14,3,0.277929155,28806
2024,"Jackson Merrill","SDP",147,437,408,127,75,27,6,19,64,73,21,1,78,1,3,4,2,12,3,0.311274509,29490
2024,"James Wood","WSN",73,211,180,48,28,9,3,8,31,28,30,1,71,1,0,0,1,8,7,0.266666666,29518
2024,"Ryan Bliss","SEA",19,37,33,7,5,2,0,0,6,3,1,0,10,1,0,2,1,1,2,0.212121212,29547
2024,"Adrian Del Castillo","ARI",23,69,62,17,10,3,0,4,9,14,7,0,22,0,0,0,1,1,1,0.274193548,29554
2024,"Billy Cook","PIT",14,39,39,7,4,1,0,2,4,3,0,0,17,0,0,0,0,0,0,0.179487179,29573
2024,"Trey Sweeney","DET",32,90,84,17,10,4,0,3,9,14,4,0,22,1,1,0,2,2,0,0.202380952,29575
2024,"Ben Rice","NYY",45,133,115,21,9,6,0,6,15,20,13,0,37,1,4,0,2,0,1,0.182608695,29576
2024,"Colton Cowser","BAL",144,415,365,91,50,20,2,19,60,61,43,2,121,5,2,0,9,4,3,0.249315068,29591
2024,"Connor Norby","2 Tms",41,131,115,27,16,5,0,6,28,15,15,0,39,0,1,0,2,2,1,0.234782608,29592
2024,"Justyn-Henry Malloy","DET",60,169,154,29,20,3,0,6,12,12,13,0,64,1,1,0,1,1,1,0.188311688,29606
2024,"Henry Davis","PIT",35,93,80,9,7,1,0,1,7,4,9,0,37,0,2,1,1,0,0,0.1125,29617
2024,"Sal Frelick","MIL",138,430,392,103,82,16,4,1,55,24,32,0,63,3,0,1,7,17,3,0.262755102,29622
2024,"Joey Loperfido","2 Tms",76,212,198,44,25,12,4,3,21,22,8,0,78,4,1,1,3,3,1,0.222222222,29630
2024,"Will Wagner","TOR",22,64,61,21,14,6,0,1,7,9,3,0,9,0,0,0,3,0,0,0.344262295,29634
2024,"Hunter Goodman","COL",54,132,124,22,11,4,0,7,12,22,6,0,35,1,1,0,3,1,1,0.177419354,29715
2024,"Zack Gelof","OAK",133,422,388,90,58,15,2,15,47,43,24,0,143,3,4,3,5,20,1,0.231958762,29766
2024,"Niko Kavadas","LAA",30,96,85,15,10,2,0,3,8,7,9,0,38,2,0,0,0,1,0,0.176470588,29782
2024,"Brett Harris","OAK",31,89,73,10,6,1,0,3,11,11,13,0,16,2,1,0,2,0,2,0.136986301,29788
2024,"Kyle Manzardo","CLE",52,136,126,30,15,10,0,5,10,12,8,0,36,1,1,0,2,0,0,0.238095238,29794
2024,"Jacob Young","WSN",131,361,323,79,59,17,1,2,45,23,21,0,75,8,1,8,9,18,5,0.244582043,29931
2024,"Tyler Black","MIL",18,50,42,8,7,1,0,0,3,2,7,0,16,1,0,0,0,3,0,0.19047619,29949
2024,"Christian Encarnacion-Strand","CIN",27,85,80,16,9,5,0,2,11,14,2,0,22,1,2,0,3,0,0,0.2,30011
2024,"Seiya Suzuki","CHC",127,447,395,113,70,21,5,17,57,56,43,1,132,5,4,0,5,9,5,0.286075949,30116
2024,"Oscar Colas","CHW",12,34,29,7,7,0,0,0,1,3,4,0,8,1,0,0,0,0,1,0.24137931,30162
2024,"Heston Kjerstad","BAL",37,98,83,19,14,1,0,4,8,12,10,2,29,5,0,0,0,1,0,0.228915662,31166
2024,"Zach Neto","LAA",151,486,435,95,50,27,0,18,52,60,31,0,118,15,1,4,13,21,7,0.218390804,31347
2024,"Victor Scott II","STL",43,113,105,18,8,9,0,1,10,8,5,0,28,1,2,0,0,5,0,0.171428571,31349
2024,"Graham Pauley","SDP",13,30,30,4,2,0,0,2,4,5,0,0,14,0,0,0,1,0,0,0.133333333,31363
2024,"Brooks Baldwin","CHW",31,90,88,19,12,5,0,2,7,7,2,0,27,0,0,0,0,3,0,0.21590909,31394
2024,"Tyler Locklear","SEA",10,32,29,5,3,1,0,1,2,2,2,0,13,1,0,0,2,1,0,0.172413793,31396
2024,"Jordan Beck","COL",48,128,117,23,18,3,0,2,12,10,9,0,45,1,1,0,1,5,1,0.196581196,31431
2024,"Jace Jung","DET",33,82,69,16,11,5,0,0,12,2,13,0,26,0,0,0,3,0,1,0.231884057,31437
2024,"Zach Dezenzo","HOU",16,43,41,12,8,2,0,2,3,8,2,0,9,0,0,0,3,0,0,0.292682926,31562
2024,"Trey Lipscomb","WSN",49,136,118,29,26,2,0,1,16,9,14,0,27,1,1,1,3,8,0,0.245762711,31567
2024,"Brooks Lee","MIN",46,133,123,26,18,5,1,2,6,23,9,2,18,0,1,0,6,2,0,0.211382113,31595
2024,"Nacho Alvarez Jr.","ATL",7,23,22,2,2,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0.09090909,31765
2024,"Jackson Holliday","BAL",57,162,150,32,23,3,2,4,23,20,11,0,53,0,1,0,1,3,0,0.213333333,31781
2024,"Masataka Yoshida","BOS",107,313,284,88,62,18,0,8,38,42,18,0,42,11,0,0,5,2,0,0.309859154,31837
2024,"Nolan Schanuel","LAA",142,466,400,101,76,15,0,10,50,38,52,0,75,7,5,1,11,8,0,0.2525,33189
2024,"Jacob Wilson","OAK",27,81,72,18,17,1,0,0,8,2,6,0,8,1,1,1,3,0,0,0.25,33266
2024,"Wyatt Langford","TEX",130,443,404,103,69,24,1,9,55,51,34,1,89,3,2,0,5,18,2,0.254950495,33333
2024,"Dylan Crews","WSN",29,90,82,17,12,3,1,1,6,4,7,0,17,0,1,0,3,8,3,0.207317073,33541
2024,"Jung Hoo Lee","SFG",35,112,101,28,23,4,0,1,11,5,9,0,8,1,1,0,0,2,3,0.277227722,33824
