Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Pavin Smith","ARI",87,288,8,36,28,2,0.142361111,0.319444444,0.176229508,0.376712328,0.258196721,0.362369337,0.434426229,0.3478144342665906,0.3190264134973913,122.86498466700075,-2.0188462045043707,5.785878844793265,-8.561374306678772,0.6963732110751241,"Pavin Smith",19892,656976
"Carter Jensen","KCR",20,69,3,12,13,0,0.130434782,0.173913043,0.25,0.333333333,0.3,0.391304347,0.55,0.40273553392161493,0.4469486181286798,158.95652465401844,0.11929534748196602,4.913908148680439,-0.5136824175715446,0.6931768632373184,"Carter Jensen",29478,695600
"Starling Marte","NYM",98,329,9,37,34,7,0.0668693,0.20668693,0.13993174,0.318181818,0.269624573,0.335365853,0.409556313,0.3261936228813195,0.3187151247738329,112.33931793249997,-1.5894211400300264,3.2220873676174477,-7.524249792098999,0.6797385276243102,"Starling Marte",9241,516782
"Eli White","ATL",105,271,10,43,35,10,0.040590405,0.258302583,0.171875,0.282485875,0.234375,0.27037037,0.40625,0.28965039080403554,0.3102963622589683,83.53405311581214,1.5082864370197058,-3.780429080931543,1.3411381244659424,0.6729037810505751,"Eli White",19346,642201
"Dylan Beavers","BAL",35,137,4,16,14,2,0.189781021,0.262773722,0.172727273,0.3,0.227272727,0.375,0.4,0.3471219000570914,0.3436866087072036,125.1074673167621,-0.7291281502693892,3.3249867023279185,-1.4811957031488419,0.6710788693671438,"Dylan Beavers",31695,687637
"Derek Hill","- - -",57,149,3,19,11,7,0.060402684,0.322147651,0.111940298,0.313253012,0.21641791,0.280821917,0.328358208,0.2716580923289469,0.3092118844594041,70.37349442617185,1.8347618454135954,-3.397073893205488,4.9183600805699825,0.6637767384125043,"Derek Hill",16947,656537
"Bryce Johnson","SDP",55,84,1,9,8,4,0.035714285,0.226190476,0.092105263,0.446428571,0.342105263,0.382716049,0.434210526,0.35919275990238897,0.32833311292860246,135.38238449118396,0.34366581961512566,3.866243584167826,-0.22803062200546265,0.6581675476154911,"Bryce Johnson",20002,669369
"Matt Thaiss","- - -",60,190,1,16,16,1,0.152631578,0.242105263,0.070512821,0.3,0.217948717,0.349206349,0.288461538,0.297863072188443,0.293715497280689,89.10101644905134,-0.49779289588332176,-2.9384803735782326,2.743200657889247,0.649092231985535,"Matt Thaiss",19318,642136
"Colton Cowser","BAL",92,360,16,36,40,14,0.075,0.355555555,0.189602446,0.262295081,0.195718654,0.269444444,0.3853211,0.28534670427317077,0.29331806118927856,82.55284678992138,2.0013538040220737,-5.4015081419630775,-0.6453270316123962,0.6490480587901765,"Colton Cowser",29591,681297
"Teoscar Hernández","LAD",134,546,25,65,89,5,0.047619047,0.245421245,0.207436399,0.282913165,0.246575342,0.284403669,0.454011741,0.3149013547722353,0.3238014333388385,101.8118617921333,-0.7702433243393898,0.40225414850646346,-12.228057861328125,0.6486356778848118,"Teoscar Hernandez",13066,606192
"Jasson Domínguez","NYY",123,429,10,58,47,23,0.095571095,0.268065268,0.131233596,0.338461538,0.257217847,0.331002331,0.388451443,0.31590064775163884,0.3063527401362624,103.28416604917238,3.0075858682394028,4.668147404892106,-13.17710828781128,0.6401204886675808,"Jasson Dominguez",28080,691176
"Mickey Moniak","COL",135,461,24,62,68,9,0.047722342,0.238611713,0.248847926,0.306930693,0.269585253,0.305856832,0.518433179,0.3476819134276846,0.3374065656807428,110.10551909965322,1.1729876101016998,6.69444542480524,-15.866311073303223,0.6308299630699573,"Mickey Moniak",19956,666160
"Bryce Teodosio","LAA",50,150,1,12,7,7,0.033333333,0.313333333,0.101449276,0.29347826,0.20289855,0.248322147,0.304347826,0.24295037184785676,0.2223964921580065,50.72507189371714,1.549650063738227,-7.1617875983488,8.070094108581543,0.6211456949522455,"Bryce Teodosio",29524,669326
"José Fermín","STL",30,70,1,5,9,2,0.114285714,0.142857142,0.133333333,0.326530612,0.283333333,0.376811594,0.416666666,0.35156026093856146,0.3321867127349411,128.5632140715182,-0.37504974752664566,1.994682729509555,1.7095791921019554,0.6172697110813613,"Jose Fermin",21746,665877
"Max Kepler","PHI",127,474,18,58,52,3,0.101265822,0.196202531,0.175059952,0.232258064,0.215827338,0.300211416,0.39088729,0.30049652216282297,0.3315995045197316,89.82443189670877,0.5580719374120235,-5.158441289975871,-4.634030103683472,0.6115857379922115,"Max Kepler",12144,596146
"Jonny DeLuca","TBR",20,59,0,5,4,6,0.033898305,0.220338983,0.122807017,0.431818181,0.333333333,0.355932203,0.45614035,0.34956548274573634,0.2672518552359888,124.4641521589786,1.5371489394456148,3.2383465174803314,0.412922739982605,0.581334938159524,"Jonny DeLuca",26365,676356
"Andrew Vaughn","- - -",112,447,14,35,65,0,0.06935123,0.178970917,0.157635468,0.279874213,0.253694581,0.307174887,0.411330049,0.31118821736943025,0.34934259423225983,99.10267207349575,-2.3928515668958426,-2.7956926145295586,-6.628834128379822,0.5799954649804441,"Andrew Vaughn",26197,683734
"Drew Millas","WSN",18,55,0,6,7,2,0.072727272,0.127272727,0.142857143,0.357142857,0.306122448,0.358490566,0.448979591,0.35003083269551116,0.3051189566558262,125.38760888666343,0.8453911636024714,2.500317602918561,1.31807541847229,0.5778873169791484,"Drew Millas",25643,686452
"Michael Helman","TEX",38,110,5,18,20,4,0.063636363,0.19090909,0.222222222,0.246575342,0.232323232,0.289719626,0.454545454,0.31946360285037034,0.24965198909010844,106.01572962924448,0.8370420858263969,1.6169683923448956,0.16308072209358215,0.5694786539393053,"Michael Helman",24605,680737
"Max Schuemann","ATH",101,213,2,20,13,7,0.103286384,0.164319248,0.076502732,0.231292517,0.196721311,0.295238095,0.273224043,0.2621942014921279,0.29729559762137275,62.34014049341528,0.11837407574057579,-9.33595846434256,7.421921491622925,0.554234755666682,"Max Schuemann",24488,680474
"Willi Castro","- - -",120,454,11,58,33,10,0.088105726,0.244493392,0.139303482,0.285714285,0.226368159,0.313465783,0.365671641,0.3015598256503586,0.3063585990298111,92.25830125485467,0.5989312194287777,-3.5867882309594084,-6.521519422531128,0.551601556787408,"Willi Castro",17338,650489
"Connor Norby","MIA",88,337,8,42,34,8,0.053412462,0.267062314,0.138263666,0.324074074,0.250803858,0.299703264,0.389067524,0.30002827548839217,0.3069272495451428,89.7731306169225,-0.038412028923630714,-4.123174579639253,-1.7286916375160217,0.5484161334908404,"Connor Norby",29592,681393
"Yordan Alvarez","HOU",48,199,6,17,27,1,0.140703517,0.165829145,0.157575758,0.295454545,0.272727272,0.36683417,0.43030303,0.3376218264864892,0.3928899863331588,117.69417282958428,-0.4930627830326557,3.6570119388995055,-5.173167824745178,0.5456429435690981,"Yordan Alvarez",19556,670541
"Salvador Perez","KCR",155,641,30,54,100,0,0.043681747,0.1950078,0.209380235,0.250564334,0.236180904,0.283699059,0.445561139,0.3105423916572643,0.3572396373296801,95.44811914512562,-4.776127027347684,-8.215042414023124,-8.675826787948608,0.5290896309670728,"Salvador Perez",7304,521692
"Thomas Saggese","STL",82,295,2,25,25,3,0.054237288,0.281355932,0.083636363,0.359375,0.258181818,0.299319727,0.341818181,0.282410042829254,0.2807420593886652,81.19309078892995,0.622059652581811,-5.953514047799462,1.283497393131256,0.5263677193248524,"Thomas Saggese",27883,695336
